Date,Time,Outlet_Name,Outlet_Location,Total_Price
24/02/2023,16:57,Outlet T,," Rp 49,000 "
24/02/2023,16:57,Outlet F,," Rp 40,000 "
24/02/2023,16:57,Outlet AF,," Rp 90,000 "
24/02/2023,16:57,Outlet J,," Rp 115,000 "
24/02/2023,16:56,Outlet T,," Rp 190,000 "
24/02/2023,16:56,Outlet T,," Rp 190,000 "
24/02/2023,16:56,Outlet T,," Rp 190,000 "
24/02/2023,16:56,Outlet AE,," Rp 99,000 "
24/02/2023,16:56,Outlet AE,," Rp 99,000 "
24/02/2023,16:56,Outlet AE,," Rp 99,000 "
24/02/2023,16:56,Outlet AE,," Rp 99,000 "
24/02/2023,16:56,Outlet F,," Rp 75,000 "
24/02/2023,16:56,Outlet F,," Rp 75,000 "
24/02/2023,16:56,Outlet AI,," Rp 5,000 "
24/02/2023,16:56,Outlet AF,," Rp 90,000 "
24/02/2023,16:56,Outlet AI,," Rp 5,000 "
24/02/2023,16:56,Outlet BP,," Rp 55,000 "
24/02/2023,16:55,Outlet BP,," Rp 55,000 "
24/02/2023,16:55,Outlet R,," Rp 58,000 "
24/02/2023,16:55,Outlet Q,," Rp 23,000 "
24/02/2023,16:54,Outlet BP,," Rp 55,000 "
24/02/2023,16:54,Outlet C,Location A," Rp 35,000 "
24/02/2023,16:54,Outlet G,," Rp 325,600 "
24/02/2023,16:54,Outlet D,Location A," Rp 14,000 "
24/02/2023,16:54,Outlet X,," Rp 79,200 "
24/02/2023,16:54,Outlet Q,," Rp 27,000 "
24/02/2023,16:54,Outlet J,," Rp 234,000 "
24/02/2023,16:54,Outlet J,," Rp 234,000 "
24/02/2023,16:54,Outlet F,," Rp 50,000 "
24/02/2023,16:53,Outlet K,," Rp 48,000 "
24/02/2023,16:53,Outlet K,," Rp 48,000 "
24/02/2023,16:53,Outlet AN,," Rp 30,000 "
24/02/2023,16:52,Outlet T,," Rp 49,000 "
24/02/2023,16:52,Outlet AC,," Rp 18,000 "
24/02/2023,16:52,Outlet F,," Rp 200,000 "
24/02/2023,16:52,Outlet AT,," Rp 36,000 "
24/02/2023,16:52,Outlet AT,," Rp 36,000 "
24/02/2023,16:52,Outlet BP,," Rp 55,000 "
24/02/2023,16:52,Outlet S,," Rp 123,750 "
24/02/2023,16:51,Outlet Q,," Rp 48,000 "
24/02/2023,16:51,Outlet Q,," Rp 48,000 "
24/02/2023,16:51,Outlet I,," Rp 35,000 "
24/02/2023,16:51,Outlet AN,," Rp 60,000 "
24/02/2023,16:51,Outlet AN,," Rp 60,000 "
24/02/2023,16:51,Outlet Q,," Rp 25,000 "
24/02/2023,16:51,Outlet AC,," Rp 40,000 "
24/02/2023,16:51,Outlet AC,," Rp 40,000 "
24/02/2023,16:51,Outlet AC,," Rp 40,000 "
24/02/2023,16:51,Outlet AA,Location B," Rp 24,900 "
24/02/2023,16:50,Outlet U,," Rp 74,999 "
24/02/2023,16:50,Outlet D,Location A," Rp 20,000 "
24/02/2023,16:49,Outlet S,," Rp 123,750 "
24/02/2023,16:49,Outlet AT,," Rp 22,000 "
24/02/2023,16:49,Outlet D,Location A," Rp 30,000 "
24/02/2023,16:49,Outlet Z,," Rp 444,200 "
24/02/2023,16:49,Outlet Z,," Rp 444,200 "
24/02/2023,16:49,Outlet Z,," Rp 444,200 "
24/02/2023,16:49,Outlet Z,," Rp 444,200 "
24/02/2023,16:49,Outlet D,Location A," Rp 18,000 "
24/02/2023,16:49,Outlet D,Location A," Rp 18,000 "
24/02/2023,16:48,Outlet T,," Rp 76,000 "
24/02/2023,16:48,Outlet J,," Rp 72,000 "
24/02/2023,16:48,Outlet AE,," Rp 77,000 "
24/02/2023,16:48,Outlet AE,," Rp 77,000 "
24/02/2023,16:48,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:48,Outlet Z,," Rp 682,100 "
24/02/2023,16:48,Outlet Z,," Rp 682,100 "
24/02/2023,16:48,Outlet Z,," Rp 682,100 "
24/02/2023,16:48,Outlet Z,," Rp 682,100 "
24/02/2023,16:48,Outlet Z,," Rp 682,100 "
24/02/2023,16:47,Outlet R,," Rp 66,500 "
24/02/2023,16:47,Outlet S,," Rp 123,750 "
24/02/2023,16:47,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:47,Outlet M,," Rp 39,000 "
24/02/2023,16:47,Outlet T,," Rp 44,000 "
24/02/2023,16:47,Outlet J,," Rp 89,000 "
24/02/2023,16:46,Outlet L,," Rp 96,000 "
24/02/2023,16:46,Outlet L,," Rp 96,000 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet Z,," Rp 2,378,600 "
24/02/2023,16:46,Outlet AT,," Rp 25,000 "
24/02/2023,16:45,Outlet S,," Rp 472,500 "
24/02/2023,16:45,Outlet S,," Rp 472,500 "
24/02/2023,16:45,Outlet S,," Rp 472,500 "
24/02/2023,16:45,Outlet S,," Rp 472,500 "
24/02/2023,16:45,Outlet D,Location A," Rp 20,000 "
24/02/2023,16:45,Outlet AL,," Rp 61,050 "
24/02/2023,16:45,Outlet F,," Rp 70,000 "
24/02/2023,16:44,Outlet Z,," Rp 722,900 "
24/02/2023,16:44,Outlet Z,," Rp 722,900 "
24/02/2023,16:44,Outlet Z,," Rp 722,900 "
24/02/2023,16:44,Outlet Z,," Rp 722,900 "
24/02/2023,16:44,Outlet Z,," Rp 722,900 "
24/02/2023,16:44,Outlet S,," Rp 123,750 "
24/02/2023,16:44,Outlet AT,," Rp 24,000 "
24/02/2023,16:44,Outlet L,," Rp 42,000 "
24/02/2023,16:43,Outlet BP,," Rp 225,500 "
24/02/2023,16:43,Outlet BP,," Rp 225,500 "
24/02/2023,16:43,Outlet I,," Rp 35,000 "
24/02/2023,16:43,Outlet Z,," Rp 548,000 "
24/02/2023,16:43,Outlet Z,," Rp 548,000 "
24/02/2023,16:43,Outlet Z,," Rp 548,000 "
24/02/2023,16:43,Outlet Z,," Rp 548,000 "
24/02/2023,16:43,Outlet D,Location A," Rp 20,000 "
24/02/2023,16:43,Outlet T,," Rp 49,000 "
24/02/2023,16:42,Outlet AT,," Rp 32,000 "
24/02/2023,16:42,Outlet AT,," Rp 32,000 "
24/02/2023,16:42,Outlet Y,," Rp 99,000 "
24/02/2023,16:42,Outlet BB,," Rp 35,000 "
24/02/2023,16:42,Outlet BD,," Rp 88,000 "
24/02/2023,16:42,Outlet BO,," Rp 74,800 "
24/02/2023,16:42,Outlet BO,," Rp 74,800 "
24/02/2023,16:41,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:41,Outlet Z,," Rp 58,300 "
24/02/2023,16:41,Outlet BP,," Rp 159,500 "
24/02/2023,16:41,Outlet Z,," Rp 233,200 "
24/02/2023,16:41,Outlet Z,," Rp 233,200 "
24/02/2023,16:41,Outlet J,," Rp 135,000 "
24/02/2023,16:41,Outlet BO,," Rp 74,800 "
24/02/2023,16:41,Outlet BO,," Rp 74,800 "
24/02/2023,16:40,Outlet AC,," Rp 24,000 "
24/02/2023,16:40,Outlet AC,," Rp 24,000 "
24/02/2023,16:40,Outlet S,," Rp 118,750 "
24/02/2023,16:40,Outlet S,," Rp 118,750 "
24/02/2023,16:40,Outlet AM,," Rp 46,000 "
24/02/2023,16:40,Outlet O,," Rp 25,000 "
24/02/2023,16:40,Outlet G,," Rp 189,700 "
24/02/2023,16:39,Outlet G,," Rp 189,700 "
24/02/2023,16:39,Outlet J,," Rp 128,000 "
24/02/2023,16:39,Outlet F,," Rp 50,000 "
24/02/2023,16:39,Outlet Y,," Rp 19,635 "
24/02/2023,16:39,Outlet Q,," Rp 46,000 "
24/02/2023,16:39,Outlet S,," Rp 123,750 "
24/02/2023,16:39,Outlet AT,," Rp 41,000 "
24/02/2023,16:39,Outlet AT,," Rp 41,000 "
24/02/2023,16:38,Outlet BP,," Rp 55,000 "
24/02/2023,16:38,Outlet F,," Rp 50,000 "
24/02/2023,16:37,Outlet Q,," Rp 45,000 "
24/02/2023,16:37,Outlet F,," Rp 160,000 "
24/02/2023,16:36,Outlet BP,," Rp 55,000 "
24/02/2023,16:36,Outlet AT,," Rp 22,000 "
24/02/2023,16:36,Outlet D,Location A," Rp 50,000 "
24/02/2023,16:36,Outlet D,Location A," Rp 50,000 "
24/02/2023,16:36,Outlet D,Location A," Rp 50,000 "
24/02/2023,16:36,Outlet BP,," Rp 55,000 "
24/02/2023,16:36,Outlet F,," Rp 40,000 "
24/02/2023,16:36,Outlet BM,," Rp 50,000 "
24/02/2023,16:36,Outlet D,Location A," Rp 20,000 "
24/02/2023,16:35,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:35,Outlet S,," Rp 106,250 "
24/02/2023,16:35,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:35,Outlet S,," Rp 106,250 "
24/02/2023,16:35,Outlet AT,," Rp 40,000 "
24/02/2023,16:35,Outlet AT,," Rp 40,000 "
24/02/2023,16:35,Outlet BM,," Rp 50,000 "
24/02/2023,16:35,Outlet C,Location A," Rp 20,000 "
24/02/2023,16:34,Outlet AA,Location B," Rp 24,900 "
24/02/2023,16:34,Outlet K,," Rp 38,000 "
24/02/2023,16:34,Outlet K,," Rp 38,000 "
24/02/2023,16:34,Outlet K,," Rp 38,000 "
24/02/2023,16:34,Outlet Q,," Rp 23,000 "
24/02/2023,16:34,Outlet F,," Rp 50,000 "
24/02/2023,16:34,Outlet E,Location A," Rp 27,750 "
24/02/2023,16:34,Outlet O,," Rp 100,000 "
24/02/2023,16:34,Outlet S,," Rp 123,750 "
24/02/2023,16:34,Outlet T,," Rp 176,000 "
24/02/2023,16:34,Outlet T,," Rp 176,000 "
24/02/2023,16:34,Outlet J,," Rp 119,000 "
24/02/2023,16:33,Outlet AC,," Rp 18,000 "
24/02/2023,16:33,Outlet F,," Rp 70,000 "
24/02/2023,16:33,Outlet E,Location A," Rp 49,950 "
24/02/2023,16:33,Outlet E,Location A," Rp 49,950 "
24/02/2023,16:32,Outlet S,," Rp 123,750 "
24/02/2023,16:32,Outlet D,Location A," Rp 17,000 "
24/02/2023,16:32,Outlet D,Location A," Rp 17,000 "
24/02/2023,16:32,Outlet U,," Rp 74,999 "
24/02/2023,16:31,Outlet S,," Rp 123,750 "
24/02/2023,16:31,Outlet C,Location A," Rp 20,000 "
24/02/2023,16:31,Outlet J,," Rp 87,000 "
24/02/2023,16:31,Outlet F,," Rp 120,000 "
24/02/2023,16:31,Outlet F,," Rp 120,000 "
24/02/2023,16:31,Outlet AT,," Rp 46,000 "
24/02/2023,16:31,Outlet AT,," Rp 46,000 "
24/02/2023,16:30,Outlet W,," Rp 60,000 "
24/02/2023,16:30,Outlet H,,
24/02/2023,16:30,Outlet H,,
24/02/2023,16:30,Outlet H,,
24/02/2023,16:30,Outlet AF,," Rp 70,000 "
24/02/2023,16:30,Outlet S,," Rp 106,250 "
24/02/2023,16:30,Outlet F,," Rp 50,000 "
24/02/2023,16:30,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:29,Outlet F,," Rp 35,000 "
24/02/2023,16:29,Outlet AF,," Rp 45,000 "
24/02/2023,16:28,Outlet S,," Rp 73,750 "
24/02/2023,16:28,Outlet W,," Rp 25,000 "
24/02/2023,16:28,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:28,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:28,Outlet I,," Rp 57,000 "
24/02/2023,16:28,Outlet I,," Rp 57,000 "
24/02/2023,16:27,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:27,Outlet J,," Rp 87,000 "
24/02/2023,16:27,Outlet AT,," Rp 36,000 "
24/02/2023,16:27,Outlet AT,," Rp 36,000 "
24/02/2023,16:27,Outlet F,,
24/02/2023,16:27,Outlet Q,," Rp 52,000 "
24/02/2023,16:27,Outlet AP,," Rp 55,500 "
24/02/2023,16:27,Outlet AP,," Rp 55,500 "
24/02/2023,16:27,Outlet AF,," Rp 5,000 "
24/02/2023,16:27,Outlet AT,," Rp 36,000 "
24/02/2023,16:27,Outlet AT,," Rp 36,000 "
24/02/2023,16:27,Outlet S,," Rp 123,750 "
24/02/2023,16:26,Outlet C,Location A," Rp 50,000 "
24/02/2023,16:26,Outlet AB,," Rp 55,000 "
24/02/2023,16:26,Outlet O,," Rp 100,000 "
24/02/2023,16:25,Outlet AF,," Rp 55,000 "
24/02/2023,16:25,Outlet P,," Rp 50,000 "
24/02/2023,16:25,Outlet Q,," Rp 33,000 "
24/02/2023,16:25,Outlet O,," Rp 150,000 "
24/02/2023,16:25,Outlet O,," Rp 150,000 "
24/02/2023,16:25,Outlet S,," Rp 123,750 "
24/02/2023,16:25,Outlet F,," Rp 50,000 "
24/02/2023,16:24,Outlet Q,," Rp 46,000 "
24/02/2023,16:24,Outlet Q,," Rp 46,000 "
24/02/2023,16:24,Outlet F,," Rp 35,000 "
24/02/2023,16:24,Outlet U,," Rp 74,999 "
24/02/2023,16:24,Outlet S,," Rp 237,500 "
24/02/2023,16:24,Outlet S,," Rp 237,500 "
24/02/2023,16:23,Outlet M,," Rp 45,000 "
24/02/2023,16:23,Outlet I,," Rp 39,000 "
24/02/2023,16:23,Outlet S,," Rp 118,750 "
24/02/2023,16:23,Outlet AH,," Rp 24,000 "
24/02/2023,16:23,Outlet AH,," Rp 24,000 "
24/02/2023,16:23,Outlet AD,," Rp 42,900 "
24/02/2023,16:22,Outlet L,," Rp 45,000 "
24/02/2023,16:22,Outlet I,," Rp 33,000 "
24/02/2023,16:22,Outlet AD,," Rp 91,300 "
24/02/2023,16:22,Outlet AD,," Rp 91,300 "
24/02/2023,16:22,Outlet F,," Rp 40,000 "
24/02/2023,16:22,Outlet X,," Rp 198,000 "
24/02/2023,16:21,Outlet L,," Rp 42,000 "
24/02/2023,16:21,Outlet AC,," Rp 48,000 "
24/02/2023,16:21,Outlet AC,," Rp 48,000 "
24/02/2023,16:21,Outlet AC,," Rp 48,000 "
24/02/2023,16:21,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:21,Outlet T,," Rp 44,000 "
24/02/2023,16:21,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:21,Outlet U,," Rp 45,000 "
24/02/2023,16:21,Outlet AE,," Rp 49,500 "
24/02/2023,16:21,Outlet S,," Rp 123,750 "
24/02/2023,16:21,Outlet L,," Rp 43,000 "
24/02/2023,16:21,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:21,Outlet I,," Rp 28,000 "
24/02/2023,16:20,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:20,Outlet AI,," Rp 40,000 "
24/02/2023,16:20,Outlet H,," Rp 60,000 "
24/02/2023,16:20,Outlet F,," Rp 40,000 "
24/02/2023,16:19,Outlet AT,," Rp 38,000 "
24/02/2023,16:19,Outlet AT,," Rp 38,000 "
24/02/2023,16:19,Outlet AH,," Rp 60,000 "
24/02/2023,16:19,Outlet AH,," Rp 60,000 "
24/02/2023,16:19,Outlet AB,," Rp 55,000 "
24/02/2023,16:19,Outlet S,," Rp 123,750 "
24/02/2023,16:19,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:19,Outlet M,," Rp 28,000 "
24/02/2023,16:18,Outlet G,," Rp 254,200 "
24/02/2023,16:18,Outlet I,," Rp 39,000 "
24/02/2023,16:18,Outlet J,," Rp 115,000 "
24/02/2023,16:18,Outlet S,," Rp 123,750 "
24/02/2023,16:18,Outlet F,," Rp 300,000 "
24/02/2023,16:17,Outlet AM,," Rp 46,000 "
24/02/2023,16:17,Outlet S,," Rp 247,500 "
24/02/2023,16:17,Outlet M,," Rp 36,000 "
24/02/2023,16:17,Outlet I,," Rp 37,000 "
24/02/2023,16:17,Outlet T,," Rp 44,000 "
24/02/2023,16:17,Outlet J,," Rp 79,000 "
24/02/2023,16:16,Outlet G,," Rp 138,999 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet Y,," Rp 1,526,910 "
24/02/2023,16:16,Outlet F,," Rp 70,000 "
24/02/2023,16:16,Outlet S,," Rp 123,750 "
24/02/2023,16:16,Outlet L,," Rp 42,000 "
24/02/2023,16:16,Outlet D,Location A," Rp 30,000 "
24/02/2023,16:16,Outlet D,Location A," Rp 30,000 "
24/02/2023,16:16,Outlet D,Location A," Rp 30,000 "
24/02/2023,16:16,Outlet K,," Rp 34,000 "
24/02/2023,16:16,Outlet K,," Rp 34,000 "
24/02/2023,16:16,Outlet AF,," Rp 40,000 "
24/02/2023,16:16,Outlet AL,," Rp 105,450 "
24/02/2023,16:16,Outlet AY,," Rp 85,000 "
24/02/2023,16:16,Outlet BE,," Rp 75,000 "
24/02/2023,16:16,Outlet I,," Rp 35,000 "
24/02/2023,16:15,Outlet C,Location A," Rp 45,000 "
24/02/2023,16:15,Outlet T,," Rp 44,000 "
24/02/2023,16:15,Outlet AD,," Rp 57,200 "
24/02/2023,16:15,Outlet M,," Rp 39,000 "
24/02/2023,16:15,Outlet S,," Rp 123,750 "
24/02/2023,16:15,Outlet G,," Rp 138,999 "
24/02/2023,16:15,Outlet Q,," Rp 46,000 "
24/02/2023,16:15,Outlet Q,," Rp 46,000 "
24/02/2023,16:14,Outlet I,," Rp 35,000 "
24/02/2023,16:14,Outlet T,," Rp 44,000 "
24/02/2023,16:14,Outlet AC,," Rp 18,000 "
24/02/2023,16:13,Outlet S,," Rp 123,750 "
24/02/2023,16:13,Outlet AI,," Rp 80,000 "
24/02/2023,16:13,Outlet AI,," Rp 80,000 "
24/02/2023,16:13,Outlet T,," Rp 176,000 "
24/02/2023,16:13,Outlet T,," Rp 176,000 "
24/02/2023,16:13,Outlet BD,," Rp 203,500 "
24/02/2023,16:13,Outlet BD,," Rp 203,500 "
24/02/2023,16:13,Outlet AS,," Rp 48,000 "
24/02/2023,16:13,Outlet AS,," Rp 48,000 "
24/02/2023,16:13,Outlet E,Location A," Rp 22,200 "
24/02/2023,16:12,Outlet T,," Rp 88,000 "
24/02/2023,16:12,Outlet T,," Rp 88,000 "
24/02/2023,16:12,Outlet R,," Rp 17,000 "
24/02/2023,16:12,Outlet J,," Rp 119,000 "
24/02/2023,16:11,Outlet AJ,," Rp 32,000 "
24/02/2023,16:11,Outlet AJ,," Rp 32,000 "
24/02/2023,16:11,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:11,Outlet O,," Rp 50,000 "
24/02/2023,16:11,Outlet F,," Rp 75,000 "
24/02/2023,16:11,Outlet F,," Rp 75,000 "
24/02/2023,16:11,Outlet T,," Rp 126,000 "
24/02/2023,16:11,Outlet T,," Rp 126,000 "
24/02/2023,16:10,Outlet D,Location A," Rp 10,000 "
24/02/2023,16:10,Outlet K,," Rp 44,000 "
24/02/2023,16:10,Outlet K,," Rp 44,000 "
24/02/2023,16:10,Outlet T,," Rp 88,000 "
24/02/2023,16:09,Outlet F,," Rp 40,000 "
24/02/2023,16:08,Outlet AG,," Rp 107,800 "
24/02/2023,16:08,Outlet F,," Rp 140,000 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet Y,," Rp 1,181,565 "
24/02/2023,16:07,Outlet AE,," Rp 55,000 "
24/02/2023,16:07,Outlet AE,," Rp 55,000 "
24/02/2023,16:07,Outlet AI,," Rp 40,000 "
24/02/2023,16:07,Outlet S,," Rp 242,500 "
24/02/2023,16:07,Outlet S,," Rp 242,500 "
24/02/2023,16:07,Outlet I,," Rp 33,000 "
24/02/2023,16:07,Outlet V,," Rp 429,605 "
24/02/2023,16:06,Outlet AE,," Rp 55,000 "
24/02/2023,16:06,Outlet AE,," Rp 55,000 "
24/02/2023,16:06,Outlet AS,," Rp 48,000 "
24/02/2023,16:06,Outlet AS,," Rp 48,000 "
24/02/2023,16:05,Outlet S,," Rp 123,750 "
24/02/2023,16:05,Outlet AI,," Rp 40,000 "
24/02/2023,16:05,Outlet Q,," Rp 23,000 "
24/02/2023,16:05,Outlet K,," Rp 29,000 "
24/02/2023,16:05,Outlet F,," Rp 50,000 "
24/02/2023,16:04,Outlet M,," Rp 39,000 "
24/02/2023,16:04,Outlet K,," Rp 38,000 "
24/02/2023,16:04,Outlet K,," Rp 38,000 "
24/02/2023,16:04,Outlet K,," Rp 38,000 "
24/02/2023,16:04,Outlet AJ,," Rp 155,000 "
24/02/2023,16:04,Outlet AJ,," Rp 155,000 "
24/02/2023,16:04,Outlet S,," Rp 123,750 "
24/02/2023,16:03,Outlet AH,," Rp 72,000 "
24/02/2023,16:03,Outlet AH,," Rp 72,000 "
24/02/2023,16:03,Outlet AE,," Rp 49,500 "
24/02/2023,16:03,Outlet AE,," Rp 49,500 "
24/02/2023,16:03,Outlet AE,," Rp 49,500 "
24/02/2023,16:03,Outlet J,," Rp 79,000 "
24/02/2023,16:02,Outlet H,," Rp 30,000 "
24/02/2023,16:02,Outlet X,," Rp 165,000 "
24/02/2023,16:02,Outlet F,," Rp 70,000 "
24/02/2023,16:01,Outlet D,Location A," Rp 20,000 "
24/02/2023,16:01,Outlet AS,," Rp 25,000 "
24/02/2023,16:01,Outlet AE,," Rp 49,500 "
24/02/2023,16:00,Outlet S,," Rp 123,750 "
24/02/2023,16:00,Outlet F,," Rp 120,000 "
24/02/2023,16:00,Outlet F,," Rp 120,000 "
24/02/2023,16:00,Outlet I,," Rp 35,000 "
24/02/2023,16:00,Outlet AC,," Rp 36,000 "
24/02/2023,16:00,Outlet AC,," Rp 36,000 "
24/02/2023,15:59,Outlet G,," Rp 135,300 "
24/02/2023,15:59,Outlet AJ,," Rp 70,000 "
24/02/2023,15:59,Outlet AM,," Rp 39,000 "
24/02/2023,15:59,Outlet S,," Rp 210,375 "
24/02/2023,15:59,Outlet S,," Rp 210,375 "
24/02/2023,15:58,Outlet E,Location A," Rp 22,200 "
24/02/2023,15:58,Outlet AB,," Rp 55,000 "
24/02/2023,15:58,Outlet J,," Rp 72,000 "
24/02/2023,15:58,Outlet F,," Rp 120,000 "
24/02/2023,15:58,Outlet F,," Rp 120,000 "
24/02/2023,15:57,Outlet E,Location A," Rp 22,200 "
24/02/2023,15:57,Outlet AC,," Rp 18,000 "
24/02/2023,15:57,Outlet T,," Rp 49,000 "
24/02/2023,15:57,Outlet AI,," Rp 50,000 "
24/02/2023,15:56,Outlet J,," Rp 250,000 "
24/02/2023,15:56,Outlet J,," Rp 250,000 "
24/02/2023,15:56,Outlet O,," Rp 30,000 "
24/02/2023,15:56,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:56,Outlet AT,," Rp 16,000 "
24/02/2023,15:56,Outlet F,," Rp 35,000 "
24/02/2023,15:55,Outlet Q,," Rp 23,000 "
24/02/2023,15:55,Outlet K,," Rp 57,000 "
24/02/2023,15:55,Outlet K,," Rp 57,000 "
24/02/2023,15:55,Outlet K,," Rp 57,000 "
24/02/2023,15:55,Outlet V,," Rp 765,005 "
24/02/2023,15:54,Outlet J,," Rp 87,000 "
24/02/2023,15:54,Outlet AH,," Rp 60,000 "
24/02/2023,15:54,Outlet AH,," Rp 60,000 "
24/02/2023,15:54,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:53,Outlet AS,," Rp 50,000 "
24/02/2023,15:53,Outlet AS,," Rp 50,000 "
24/02/2023,15:53,Outlet AS,," Rp 50,000 "
24/02/2023,15:53,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:52,Outlet Q,," Rp 48,000 "
24/02/2023,15:52,Outlet Q,," Rp 48,000 "
24/02/2023,15:52,Outlet J,," Rp 35,000 "
24/02/2023,15:52,Outlet F,," Rp 40,000 "
24/02/2023,15:52,Outlet C,Location A," Rp 45,000 "
24/02/2023,15:51,Outlet Q,," Rp 46,000 "
24/02/2023,15:51,Outlet Q,," Rp 46,000 "
24/02/2023,15:50,Outlet AE,," Rp 49,500 "
24/02/2023,15:50,Outlet E,Location A," Rp 27,750 "
24/02/2023,15:50,Outlet BF,," Rp 26,000 "
24/02/2023,15:50,Outlet F,," Rp 70,000 "
24/02/2023,15:50,Outlet K,," Rp 29,000 "
24/02/2023,15:50,Outlet K,," Rp 29,000 "
24/02/2023,15:50,Outlet S,," Rp 134,750 "
24/02/2023,15:50,Outlet S,," Rp 134,750 "
24/02/2023,15:49,Outlet AE,," Rp 49,500 "
24/02/2023,15:49,Outlet K,," Rp 28,000 "
24/02/2023,15:49,Outlet K,," Rp 28,000 "
24/02/2023,15:49,Outlet K,," Rp 28,000 "
24/02/2023,15:49,Outlet AB,," Rp 55,000 "
24/02/2023,15:49,Outlet Q,," Rp 23,000 "
24/02/2023,15:49,Outlet BF,," Rp 124,000 "
24/02/2023,15:49,Outlet BF,," Rp 124,000 "
24/02/2023,15:49,Outlet E,Location A," Rp 55,500 "
24/02/2023,15:49,Outlet E,Location A," Rp 55,500 "
24/02/2023,15:48,Outlet C,Location A," Rp 45,000 "
24/02/2023,15:48,Outlet AH,," Rp 24,000 "
24/02/2023,15:48,Outlet AH,," Rp 24,000 "
24/02/2023,15:48,Outlet H,," Rp 30,000 "
